transaction_id,customer_id,date,amount,product_id
T4038,C1287,2023-11-16,102.08,42
T4039,C1010,2024-07-11,52.18,8
T4040,C1204,2023-07-11,36.37,43
T4041,C1156,2023-07-20,54.87,47
T4042,C1043,2023-12-26,41.08,27
T4043,C1184,2024-07-31,61.23,36
T4044,C1148,2024-06-21,163.08,14
T4045,C1076,2024-03-12,47.92,43
T4046,C1037,2023-06-14,52.14,42
T4047,C1016,2023-10-09,43.59,38
T4048,C1280,2023-04-10,25.05,25
T4049,C1139,2023-07-30,69.26,44
T4050,C1203,2024-07-09,74.01,12
T4051,C1050,2023-02-25,34.9,33
T4052,C1277,2023-03-15,77.2,39
T4053,C1058,2023-02-20,38.84,5
T4054,C1249,2023-04-26,60.51,48
T4055,C1114,2024-01-01,19.75,4
T4056,C1051,2023-08-06,33.18,28
T4057,C1283,2024-03-24,41.84,37
T4058,C1051,2023-12-14,74.34,35
T4059,C1108,2024-06-10,54.45,15
T4060,C1067,2023-07-06,47.48,31
T4061,C1212,2023-07-31,49.7,36
T4062,C1285,2023-01-21,55.32,36
T4063,C1111,2024-06-27,6.72,22
T4064,C1068,2024-04-28,37.73,25
T4065,C1121,2023-06-22,43.35,42
T4066,C1157,2023-05-16,106.14,20
T4067,C1042,2024-06-29,51.78,17
T4068,C1096,2023-10-26,54.3,5
T4069,C1055,2024-06-16,74.61,5
T4070,C1211,2023-07-03,20.28,42
T4071,C1231,2023-03-31,84.37,42
T4072,C1049,2023-12-07,148.64,44
T4073,C1128,2024-05-14,26.76,15
T4074,C1219,2023-03-02,54.72,48
T4075,C1085,2024-02-13,24.41,20
T4076,C1038,2023-01-21,74.61,14
T4077,C1296,2024-02-12,72.93,39
T4078,C1081,2024-05-24,51.96,1
T4079,C1263,2024-05-02,59.65,13
T4080,C1110,2023-12-20,69.85,12
T4081,C1079,2023-11-08,40.65,47
T4082,C1079,2023-03-17,116.51,11
T4083,C1130,2023-10-21,38.59,2
T4084,C1193,2024-06-22,53.14,20
T4085,C1170,2023-08-01,154.38,38
T4086,C1215,2023-06-11,54.11,45
T4087,C1049,2024-05-16,90.6,42
T4088,C1211,2023-11-07,117.97,29
T4089,C1128,2024-06-06,92.59,31
T4090,C1266,2023-01-25,97.15,34
T4091,C1085,2023-04-04,3.85,10
T4092,C1156,2024-01-28,17.55,18
T4093,C1243,2024-03-23,70.29,6
T4094,C1042,2024-07-19,67.24,14
T4095,C1028,2023-06-09,36.54,38
T4096,C1260,2023-05-30,59.77,35
T4097,C1297,2023-04-17,18.94,36
T4098,C1105,2024-03-07,52.48,15
T4099,C1070,2023-04-25,38.87,39
T4100,C1237,2024-06-06,24.78,39
T4101,C1099,2023-11-29,17.71,48
T4102,C1126,2024-01-26,32.66,29
T4103,C1022,2023-06-12,68.53,30
T4104,C1009,2024-02-27,24.29,9
T4105,C1273,2023-05-21,80.59,47
T4106,C1022,2023-04-11,18.82,42
T4107,C1248,2023-02-27,55.5,49
T4108,C1240,2023-03-30,52.4,28
T4109,C1020,2023-07-08,19.27,29
T4110,C1297,2023-03-02,24.42,25
T4111,C1158,2024-03-24,69.88,38
T4112,C1133,2023-07-23,85.1,28
T4113,C1117,2023-01-13,102.0,9
T4114,C1052,2024-06-02,78.82,6
T4115,C1181,2023-10-07,32.36,49
T4116,C1278,2024-01-14,27.18,10
T4117,C1100,2023-12-16,100.57,25
T4118,C1081,2024-04-06,60.32,29
T4119,C1286,2023-01-29,91.83,25
T4120,C1063,2023-07-27,37.1,17
T4121,C1065,2023-06-20,62.96,34
T4122,C1017,2023-11-28,43.37,10
T4123,C1246,2024-06-09,6.47,42
T4124,C1185,2023-01-07,82.27,9
T4125,C1080,2024-07-30,34.82,14
T4126,C1031,2023-10-02,145.02,19
T4127,C1194,2024-05-08,55.03,37
T4128,C1055,2024-07-06,57.87,24
T4129,C1128,2023-04-09,83.72,41
T4130,C1028,2023-05-13,47.11,13
T4131,C1157,2024-03-19,39.56,20
T4132,C1170,2023-08-31,24.8,21
T4133,C1156,2023-09-19,42.62,22
T4134,C1213,2023-06-30,43.92,49
T4135,C1187,2023-04-09,81.89,44
T4136,C1233,2024-05-02,38.07,18
T4137,C1020,2023-10-06,45.71,17
T4138,C1235,2023-01-05,57.34,21
T4139,C1017,2024-06-19,39.29,40
T4140,C1250,2023-03-11,65.14,8
T4141,C1291,2024-05-23,30.95,44
T4142,C1221,2024-02-15,62.94,8
T4143,C1075,2023-08-16,60.92,18
T4144,C1039,2023-08-18,53.56,2
T4145,C1107,2023-02-06,43.26,16
T4146,C1090,2023-08-17,56.13,5
T4147,C1071,2024-06-06,63.45,10
T4148,C1104,2024-05-25,43.09,3
T4149,C1193,2024-07-26,43.95,10
T4150,C1122,2024-01-22,88.3,49
T4151,C1295,2023-10-24,51.92,43
T4152,C1266,2024-04-12,93.98,2
T4153,C1120,2023-05-11,65.52,14
T4154,C1293,2024-06-06,40.1,49
T4155,C1096,2023-11-12,70.83,14
T4156,C1168,2023-09-18,31.79,38
T4157,C1104,2024-02-08,21.21,32
T4158,C1195,2023-12-08,18.77,30
T4159,C1008,2023-10-07,53.6,14
T4160,C1148,2024-06-06,28.55,39
T4161,C1026,2023-07-24,9.27,14
T4162,C1089,2024-05-06,56.48,35
T4163,C1014,2023-05-24,38.45,46
T4164,C1179,2023-08-26,108.73,4
T4165,C1097,2023-06-22,38.98,49
T4166,C1114,2023-04-17,98.35,21
T4167,C1295,2023-01-29,27.63,38
T4168,C1213,2023-11-26,72.77,5
T4169,C1042,2023-05-28,47.35,39
T4170,C1098,2024-07-31,136.25,16
T4171,C1164,2024-07-06,36.21,19
T4172,C1042,2023-07-06,89.25,17
T4173,C1062,2023-01-05,52.37,18
T4174,C1200,2024-03-08,35.42,10
T4175,C1011,2024-02-26,41.92,41
T4176,C1228,2023-07-26,24.39,3
T4177,C1251,2024-04-02,57.49,26
T4178,C1121,2023-03-09,38.85,30
T4179,C1038,2023-08-23,26.91,11
T4180,C1147,2023-05-01,109.3,27
T4181,C1040,2023-12-12,27.28,16
T4182,C1052,2023-02-09,37.44,3
T4183,C1245,2023-05-09,50.92,36
T4184,C1282,2023-04-03,157.31,22
T4185,C1073,2024-01-23,27.36,19
T4186,C1295,2023-08-27,22.92,11
T4187,C1059,2024-02-15,97.51,40
T4188,C1285,2023-03-16,38.1,4
T4189,C1282,2024-03-02,26.12,11
T4190,C1003,2023-12-02,60.47,20
T4191,C1058,2023-10-13,30.37,1
T4192,C1173,2023-08-12,36.59,1
T4193,C1249,2024-07-16,40.91,8
T4194,C1146,2024-01-04,20.45,45
T4195,C1092,2024-05-17,40.41,6
T4196,C1205,2023-05-27,24.11,49
T4197,C1169,2023-11-29,69.06,10
T4198,C1172,2024-02-09,34.77,33
T4199,C1093,2024-01-31,21.72,48
T4200,C1293,2023-09-12,5.73,19
T4201,C1101,2023-06-09,107.29,32
T4202,C1148,2023-07-10,83.94,5
T4203,C1279,2024-07-01,69.5,22
T4204,C1127,2023-05-26,49.92,13
T4205,C1272,2024-01-10,2.0,7
T4206,C1132,2024-02-03,68.2,27
T4207,C1052,2024-06-03,28.26,40
T4208,C1291,2023-08-27,69.17,45
T4209,C1217,2023-06-17,14.62,32
T4210,C1109,2023-02-12,34.58,17
T4211,C1041,2024-07-23,157.43,13
T4212,C1072,2023-09-11,114.45,13
T4213,C1089,2023-03-03,20.59,24
T4214,C1120,2023-02-04,20.55,17
T4215,C1021,2023-11-04,51.74,42
T4216,C1120,2023-09-29,64.91,13
T4217,C1194,2023-03-06,94.76,48
T4218,C1023,2024-05-28,96.67,46
T4219,C1217,2023-04-21,130.19,47
T4220,C1268,2023-08-08,135.7,33
T4221,C1223,2024-03-19,10.6,29
T4222,C1114,2023-09-12,58.66,40
T4223,C1232,2023-02-08,46.71,26
T4224,C1219,2024-01-23,24.48,34
T4225,C1118,2023-08-10,90.28,21
T4226,C1181,2024-03-01,56.06,48
T4227,C1053,2023-04-22,95.28,1
T4228,C1239,2023-12-17,59.6,39
T4229,C1001,2024-05-08,52.7,15
T4230,C1219,2023-05-14,15.18,33
T4231,C1132,2023-02-17,143.74,41
T4232,C1003,2023-10-06,87.79,31
T4233,C1279,2023-07-15,47.95,18
T4234,C1278,2023-12-27,66.25,9
T4235,C1134,2024-05-11,29.64,33
T4236,C1037,2024-06-20,94.53,29
T4237,C1184,2024-02-03,90.76,49
T4238,C1164,2024-06-25,22.4,20
T4239,C1275,2024-02-12,31.18,39
T4240,C1135,2024-06-27,47.37,39
T4241,C1258,2024-07-28,25.56,16
T4242,C1022,2023-04-17,19.77,1
T4243,C1221,2023-01-14,61.56,12
T4244,C1068,2023-01-03,35.42,15
T4245,C1177,2024-01-21,31.37,46
T4246,C1278,2023-07-29,43.05,39
T4247,C1069,2024-03-08,30.5,11
T4248,C1295,2024-05-16,40.2,18
T4249,C1224,2024-03-09,81.49,35
T4250,C1046,2023-08-23,80.27,27
T4251,C1125,2024-02-19,53.48,32
T4252,C1035,2024-02-06,46.75,46
T4253,C1211,2023-02-11,55.25,28
T4254,C1161,2023-01-27,58.33,47
T4255,C1067,2023-02-18,65.93,16
T4256,C1197,2023-11-07,60.12,35
T4257,C1282,2024-03-24,40.2,48
T4258,C1009,2024-04-25,47.85,20
T4259,C1049,2023-12-21,42.08,38
T4260,C1296,2024-07-04,86.83,13
T4261,C1237,2023-06-02,57.99,21
T4262,C1148,2023-05-21,78.49,14
T4263,C1267,2023-01-06,31.33,9
T4264,C1251,2023-03-20,55.21,29
T4265,C1045,2023-11-06,59.44,21
T4266,C1243,2024-03-25,20.2,5
T4267,C1259,2023-02-22,49.29,3
T4268,C1218,2024-04-28,77.16,7
T4269,C1193,2024-03-10,103.11,10
T4270,C1046,2023-03-15,43.2,4
T4271,C1181,2023-07-17,38.88,12
T4272,C1198,2024-01-05,20.42,39
T4273,C1076,2024-04-13,10.68,8
T4274,C1150,2024-04-19,9.68,5
T4275,C1098,2023-02-25,62.16,27
T4276,C1172,2023-02-08,40.75,31
T4277,C1070,2023-10-14,40.14,8
T4278,C1018,2023-05-13,64.18,41
T4279,C1132,2023-02-27,80.98,5
T4280,C1208,2023-09-20,101.43,29
T4281,C1194,2024-03-28,89.27,4
T4282,C1159,2023-11-07,54.52,36
T4283,C1218,2023-11-21,6.22,44
T4284,C1049,2023-12-21,49.97,24
T4285,C1211,2023-05-17,29.01,4
T4286,C1084,2024-01-16,30.35,36
T4287,C1104,2024-07-12,52.54,48
T4288,C1005,2023-02-22,58.18,34
T4289,C1100,2024-01-31,103.94,46
T4290,C1137,2023-08-29,49.43,49
T4291,C1229,2023-07-15,50.06,26
T4292,C1051,2023-03-28,44.12,48
T4293,C1292,2024-05-11,3.89,44
T4294,C1054,2023-09-11,25.03,38
T4295,C1066,2023-08-09,131.74,2
T4296,C1297,2024-07-17,85.83,37
T4297,C1123,2024-06-30,69.0,37
T4298,C1121,2023-02-26,54.51,37
T4299,C1082,2023-06-22,111.66,26
T4300,C1166,2023-06-21,64.01,36
T4301,C1292,2024-07-24,156.78,30
T4302,C1279,2023-01-16,51.9,7
T4303,C1004,2023-02-06,69.52,49
T4304,C1153,2024-05-02,37.65,2
T4305,C1267,2024-03-02,136.3,8
T4306,C1007,2023-09-01,68.85,8
T4307,C1230,2023-06-19,46.86,16
T4308,C1125,2023-01-02,39.21,1
T4309,C1099,2023-09-03,40.74,34
T4310,C1060,2023-11-17,55.01,20
T4311,C1204,2024-01-04,37.66,9
T4312,C1019,2023-07-17,55.97,45
T4313,C1110,2023-01-27,35.85,46
T4314,C1063,2023-05-31,78.86,35
T4315,C1191,2023-05-10,59.86,8
T4316,C1084,2024-07-14,52.91,27
T4317,C1127,2023-03-02,87.79,20
T4318,C1125,2024-04-19,52.25,9
T4319,C1274,2024-03-04,43.26,37
T4320,C1128,2023-09-30,54.74,16
T4321,C1137,2023-05-09,37.5,43
T4322,C1262,2023-02-27,91.54,2
T4323,C1243,2023-10-17,27.6,39
T4324,C1195,2024-03-29,13.82,34
T4325,C1172,2023-07-10,45.88,41
T4326,C1288,2024-03-29,81.17,48
T4327,C1111,2023-05-17,38.92,20
T4328,C1223,2023-06-22,79.26,32
T4329,C1290,2024-06-26,134.95,19
T4330,C1202,2023-12-06,34.72,43
T4331,C1058,2023-10-22,41.34,27
T4332,C1276,2023-11-20,137.94,33
T4333,C1272,2024-01-13,23.11,9
T4334,C1196,2023-11-26,17.1,38
T4335,C1294,2024-02-13,52.29,27
T4336,C1076,2023-05-16,103.81,9
T4337,C1254,2024-04-21,46.21,28
T4338,C1073,2023-01-06,44.97,13
T4339,C1183,2023-06-02,54.01,16
T4340,C1087,2023-07-01,76.17,35
T4341,C1186,2023-02-15,28.08,8
T4342,C1238,2024-04-16,49.03,46
T4343,C1278,2023-09-29,37.27,5
T4344,C1014,2024-02-22,46.1,13
T4345,C1129,2023-04-09,41.6,18
T4346,C1267,2024-07-29,18.09,25
T4347,C1247,2023-01-12,61.35,27
T4348,C1123,2024-01-08,13.8,29
T4349,C1232,2024-06-17,28.85,49
T4350,C1083,2024-05-20,48.16,46
T4351,C1257,2023-12-30,77.81,10
T4352,C1167,2024-07-21,40.17,12
T4353,C1132,2023-08-29,69.61,1
T4354,C1167,2023-07-25,92.0,48
T4355,C1195,2023-03-21,46.19,15
T4356,C1082,2024-02-07,69.68,47
T4357,C1027,2024-03-17,115.25,23
T4358,C1057,2023-02-03,64.84,13
T4359,C1021,2023-11-06,58.92,29
T4360,C1225,2023-12-26,41.54,6
T4361,C1032,2023-04-12,80.47,17
T4362,C1062,2023-10-23,61.85,3
T4363,C1220,2024-07-23,39.7,45
T4364,C1166,2024-04-06,41.32,15
T4365,C1106,2024-07-05,95.56,11
T4366,C1101,2023-11-03,62.32,11
T4367,C1272,2024-06-21,84.24,13
T4368,C1120,2024-07-13,62.59,24
T4369,C1023,2024-04-24,27.16,13
T4370,C1236,2023-09-13,60.14,45
T4371,C1051,2023-11-05,66.13,48
T4372,C1277,2023-09-26,24.01,14
T4373,C1250,2023-06-24,39.87,24
T4374,C1162,2023-11-27,21.51,39
T4375,C1125,2024-01-13,51.5,18
T4376,C1248,2024-04-28,16.83,9
T4377,C1066,2023-03-29,21.15,3
T4378,C1046,2023-10-24,79.07,33
T4379,C1234,2023-12-24,52.34,19
T4380,C1090,2023-12-21,58.35,47
T4381,C1070,2023-02-08,30.28,40
T4382,C1224,2024-03-02,54.2,41
T4383,C1292,2023-01-08,86.78,42
T4384,C1247,2024-01-08,74.02,27
T4385,C1082,2024-02-19,102.68,47
T4386,C1247,2023-06-24,18.68,4
T4387,C1257,2023-07-18,98.58,10
T4388,C1219,2023-06-12,41.62,3
T4389,C1143,2024-02-09,51.69,2
T4390,C1208,2023-05-03,17.77,40
T4391,C1280,2024-03-28,92.69,9
T4392,C1009,2023-06-21,49.9,34
T4393,C1088,2024-04-29,109.67,4
T4394,C1222,2024-07-12,24.2,22
T4395,C1277,2023-12-24,79.06,43
T4396,C1100,2023-01-11,39.59,11
T4397,C1090,2024-05-06,43.81,15
T4398,C1264,2024-03-14,62.33,10
T4399,C1134,2024-01-18,28.0,41
T4400,C1010,2024-06-07,43.97,19
T4401,C1189,2024-06-21,85.87,15
T4402,C1002,2023-09-17,47.27,22
T4403,C1166,2024-06-04,54.46,6
T4404,C1130,2023-10-29,21.81,15
T4405,C1201,2023-01-26,57.33,14
T4406,C1085,2023-10-27,18.82,31
T4407,C1208,2023-06-05,22.23,30
T4408,C1033,2024-03-02,107.47,20
T4409,C1080,2023-08-14,43.49,48
T4410,C1282,2024-03-02,37.51,42
T4411,C1002,2023-05-27,35.06,32
T4412,C1296,2024-05-04,6.82,34
T4413,C1217,2023-04-13,32.29,40
T4414,C1146,2023-04-29,102.33,29
T4415,C1180,2024-05-21,21.4,26
T4416,C1112,2024-03-02,27.98,33
T4417,C1169,2023-01-15,59.28,46
T4418,C1066,2023-09-17,32.43,34
T4419,C1148,2023-04-16,116.85,43
T4420,C1122,2024-05-28,45.34,24
T4421,C1278,2024-03-16,47.19,49
T4422,C1282,2024-03-21,40.98,29
T4423,C1089,2023-05-10,27.68,42
T4424,C1187,2024-02-24,66.62,15
T4425,C1273,2023-05-30,73.61,35
T4426,C1107,2023-12-19,91.97,37
T4427,C1050,2024-07-15,18.73,41
T4428,C1292,2024-04-06,74.27,22
T4429,C1208,2024-03-18,30.79,44
T4430,C1089,2023-04-01,66.26,25
T4431,C1282,2023-09-18,105.09,34
T4432,C1263,2023-11-28,27.32,39
T4433,C1046,2023-03-20,36.54,4
T4434,C1116,2024-01-02,46.13,2
T4435,C1231,2023-06-06,83.92,22
T4436,C1072,2024-07-30,86.24,19
T4437,C1081,2024-07-23,31.13,48
T4438,C1155,2023-10-31,75.77,21
T4439,C1017,2024-04-03,97.6,34
T4440,C1138,2024-07-08,81.61,14
T4441,C1129,2023-02-10,69.07,20
T4442,C1037,2023-04-23,45.56,49
T4443,C1209,2024-02-14,43.94,44
T4444,C1169,2023-04-21,62.96,1
T4445,C1085,2023-08-07,82.73,18
T4446,C1143,2024-05-31,100.87,6
T4447,C1285,2024-02-22,52.65,20
T4448,C1094,2023-09-20,10.18,35
T4449,C1000,2023-06-21,94.14,27
T4450,C1047,2023-08-31,134.64,21
T4451,C1080,2023-03-17,22.98,34
T4452,C1033,2024-05-05,208.12,11
T4453,C1102,2023-01-12,67.42,28
T4454,C1130,2023-03-17,46.52,1
T4455,C1111,2023-06-21,53.3,17
T4456,C1198,2023-08-18,32.09,43
T4457,C1089,2024-05-13,34.35,28
T4458,C1054,2024-03-08,64.6,16
T4459,C1006,2024-05-31,58.48,18
T4460,C1226,2024-02-03,31.17,42
T4461,C1062,2024-02-01,14.19,33
T4462,C1082,2023-05-06,79.7,31
T4463,C1078,2024-03-09,96.6,28
T4464,C1290,2023-09-07,22.24,35
T4465,C1201,2023-04-23,70.21,6
T4466,C1181,2024-05-04,74.42,33
T4467,C1113,2023-07-25,34.02,31
T4468,C1252,2024-07-16,67.75,48
T4469,C1216,2024-06-05,15.55,47
T4470,C1283,2024-04-20,8.02,22
T4471,C1132,2024-07-26,117.39,31
T4472,C1068,2023-06-15,69.88,46
T4473,C1102,2023-09-14,41.78,4
T4474,C1239,2023-04-23,76.88,2
T4475,C1047,2024-03-26,32.59,28
T4476,C1180,2023-08-17,41.37,33
T4477,C1068,2024-06-25,23.67,8
T4478,C1256,2023-04-01,65.45,6
T4479,C1270,2024-08-01,97.43,21
T4480,C1207,2023-04-22,46.3,1
T4481,C1136,2023-06-21,27.69,9
T4482,C1193,2024-07-10,83.63,48
T4483,C1094,2024-01-15,42.0,45
T4484,C1192,2023-09-30,78.79,47
T4485,C1065,2023-08-15,53.94,38
T4486,C1117,2023-06-13,57.29,46
T4487,C1262,2023-09-27,70.67,28
T4488,C1031,2023-05-06,103.91,13
T4489,C1211,2023-09-25,145.92,15
T4490,C1094,2023-11-26,76.22,36
T4491,C1208,2023-06-11,91.67,6
T4492,C1207,2023-07-26,87.84,31
T4493,C1241,2023-01-12,59.51,35
T4494,C1191,2024-05-29,46.05,25
T4495,C1072,2024-03-20,27.17,12
T4496,C1191,2024-07-26,64.17,20
T4497,C1219,2024-02-08,27.9,45
T4498,C1137,2024-08-02,35.79,17
T4499,C1021,2024-05-02,83.86,44
T4500,C1257,2023-04-18,103.9,9
T4501,C1199,2023-03-30,81.27,8
T4502,C1081,2024-01-16,33.01,31
T4503,C1096,2023-05-18,39.5,49
T4504,C1265,2024-03-09,75.43,42
T4505,C1198,2023-12-12,86.83,48
T4506,C1226,2024-07-23,101.59,25
T4507,C1067,2024-06-27,48.88,4
T4508,C1051,2024-04-27,26.24,11
T4509,C1106,2023-10-01,113.36,26
T4510,C1226,2024-02-06,77.29,47
T4511,C1201,2023-04-27,37.58,15
T4512,C1071,2024-06-16,51.1,10
T4513,C1281,2023-12-11,74.54,31
T4514,C1038,2023-12-22,20.8,17
T4515,C1102,2024-07-09,139.94,42
T4516,C1198,2023-09-22,18.67,23
T4517,C1050,2024-05-18,90.27,13
T4518,C1146,2024-03-06,91.74,7
T4519,C1037,2024-06-05,23.4,4
T4520,C1230,2023-03-23,54.03,39
T4521,C1201,2023-08-27,70.63,18
T4522,C1007,2023-12-16,47.06,31
T4523,C1268,2023-06-02,153.17,10
T4524,C1263,2023-08-02,75.16,32
T4525,C1005,2024-05-19,89.11,35
T4526,C1174,2024-05-24,62.54,11
T4527,C1103,2024-04-02,25.1,15
T4528,C1132,2023-05-16,70.25,8
T4529,C1050,2024-05-08,14.15,30
T4530,C1067,2023-02-20,160.49,30
T4531,C1286,2023-08-15,41.1,6
T4532,C1082,2023-02-25,182.41,37
T4533,C1039,2023-06-15,34.07,14
T4534,C1237,2024-03-27,42.21,6
T4535,C1020,2023-05-20,31.87,38
T4536,C1294,2023-10-11,55.28,27
T4537,C1230,2024-05-19,54.87,41
T4538,C1001,2023-06-05,81.57,45
T4539,C1299,2024-06-17,37.26,28
T4540,C1155,2023-12-01,65.05,21
T4541,C1232,2023-08-01,49.91,29
T4542,C1179,2024-01-01,96.2,43
T4543,C1034,2024-05-22,53.3,3
T4544,C1185,2023-07-09,48.69,46
T4545,C1122,2023-08-10,87.01,29
T4546,C1224,2023-02-15,51.18,35
T4547,C1156,2023-09-17,61.24,29
T4548,C1166,2023-07-11,58.18,11
T4549,C1269,2023-11-25,29.66,11
T4550,C1106,2023-12-28,47.34,34
T4551,C1226,2023-05-09,39.78,36
T4552,C1050,2023-07-16,121.7,17
T4553,C1018,2023-06-05,83.6,7
T4554,C1196,2023-02-18,43.31,28
T4555,C1135,2023-06-04,49.18,27
T4556,C1166,2024-01-30,57.66,17
T4557,C1233,2023-05-31,30.62,5
T4558,C1198,2023-08-29,67.48,32
T4559,C1162,2023-10-27,41.59,42
T4560,C1268,2023-01-06,83.49,36
T4561,C1200,2023-02-28,4.93,20
T4562,C1294,2023-01-29,72.39,34
T4563,C1290,2024-03-28,69.85,48
T4564,C1273,2023-06-20,57.05,18
T4565,C1293,2023-04-12,44.79,23
T4566,C1047,2023-04-08,117.99,48
T4567,C1251,2023-09-15,91.54,38
T4568,C1284,2023-03-02,63.37,19
T4569,C1171,2024-01-08,24.86,25
T4570,C1059,2024-02-14,46.3,1
T4571,C1092,2023-03-22,34.23,3
T4572,C1242,2024-07-25,68.79,49
T4573,C1047,2023-08-26,100.03,16
T4574,C1126,2024-04-29,34.92,13
T4575,C1050,2023-11-23,56.48,29
T4576,C1298,2024-05-20,121.93,14
T4577,C1192,2023-11-16,20.18,39
T4578,C1006,2023-07-04,29.79,40
T4579,C1231,2024-06-01,57.49,4
T4580,C1057,2024-06-04,53.21,25
T4581,C1257,2024-03-31,28.71,25
T4582,C1171,2024-01-25,21.41,33
T4583,C1274,2023-03-12,35.12,38
T4584,C1040,2024-03-19,58.76,26
T4585,C1086,2024-04-28,78.81,11
T4586,C1054,2024-01-12,21.38,27
T4587,C1100,2023-11-15,59.55,17
T4588,C1260,2024-01-18,41.03,39
T4589,C1058,2024-01-29,32.76,15
T4590,C1259,2023-03-06,89.43,13
T4591,C1163,2023-04-03,39.21,37
T4592,C1002,2023-06-11,52.17,25
T4593,C1283,2023-10-01,16.64,15
T4594,C1101,2023-08-15,13.13,43
T4595,C1227,2024-02-10,78.24,45
T4596,C1120,2023-12-20,59.01,46
T4597,C1131,2024-04-07,34.2,41
T4598,C1027,2023-05-03,87.45,4
T4599,C1047,2024-04-12,40.78,27
T4600,C1183,2023-05-10,47.6,46
T4601,C1252,2023-05-06,29.57,48
T4602,C1130,2024-06-14,41.84,47
T4603,C1268,2024-04-27,128.01,16
T4604,C1270,2023-03-02,31.97,23
T4605,C1230,2023-11-26,33.44,1
T4606,C1235,2024-07-06,36.26,36
T4607,C1087,2024-01-23,31.08,34
T4608,C1062,2023-11-20,67.8,34
T4609,C1117,2024-05-08,53.4,40
T4610,C1275,2023-12-12,26.52,22
T4611,C1175,2023-08-24,34.33,47
T4612,C1207,2024-06-14,79.22,15
T4613,C1275,2024-06-17,35.32,9
T4614,C1246,2024-06-20,138.56,27
T4615,C1072,2024-05-26,48.66,2
T4616,C1250,2023-06-01,114.83,15
T4617,C1125,2024-04-13,134.97,29
T4618,C1227,2023-07-05,96.77,26
T4619,C1018,2023-08-09,55.63,20
T4620,C1072,2023-12-03,54.28,42
T4621,C1000,2023-11-03,29.44,12
T4622,C1297,2024-05-26,72.93,19
T4623,C1073,2023-04-11,149.41,33
T4624,C1221,2023-12-14,183.95,6
T4625,C1242,2024-03-16,91.35,26
T4626,C1077,2023-09-12,72.51,29
T4627,C1202,2024-05-31,43.35,31
T4628,C1142,2024-03-11,73.85,40
T4629,C1143,2023-04-04,98.6,46
T4630,C1075,2023-03-29,28.19,30
T4631,C1122,2024-03-07,14.56,43
T4632,C1064,2023-08-07,25.75,6
T4633,C1079,2024-02-07,88.96,9
T4634,C1108,2024-03-17,92.26,12
T4635,C1229,2023-01-22,22.88,4
T4636,C1212,2024-02-14,34.61,42
T4637,C1146,2024-06-15,35.64,32
T4638,C1101,2024-04-24,24.26,17
T4639,C1021,2023-10-05,43.7,1
T4640,C1087,2023-10-03,78.59,29
T4641,C1188,2023-06-06,60.72,11
T4642,C1262,2023-10-16,41.59,24
T4643,C1297,2023-01-18,22.61,45
T4644,C1246,2023-04-22,103.59,18
T4645,C1021,2024-03-29,45.17,20
T4646,C1202,2023-06-30,42.43,15
T4647,C1299,2023-07-15,68.63,36
T4648,C1031,2024-02-10,64.27,25
T4649,C1029,2023-10-25,24.11,33
T4650,C1276,2023-09-16,21.79,18
T4651,C1092,2023-04-23,155.47,6
T4652,C1291,2023-07-17,122.24,31
T4653,C1292,2023-12-19,113.37,37
T4654,C1146,2023-12-23,124.96,37
T4655,C1291,2023-08-19,97.0,37
T4656,C1156,2024-01-30,96.55,19
T4657,C1055,2024-04-12,53.82,1
T4658,C1179,2023-02-23,70.42,40
T4659,C1216,2024-01-22,98.4,47
T4660,C1174,2024-02-20,68.11,16
T4661,C1183,2024-02-23,44.18,6
T4662,C1104,2023-06-15,81.76,4
T4663,C1119,2023-05-26,63.46,24
T4664,C1019,2023-09-11,51.0,2
T4665,C1235,2023-02-07,12.65,24
T4666,C1277,2023-06-26,73.82,26
T4667,C1190,2024-05-25,143.02,24
T4668,C1106,2024-04-29,92.96,10
T4669,C1067,2024-06-26,64.38,49
T4670,C1271,2023-01-17,89.45,30
T4671,C1147,2024-01-09,25.84,9
T4672,C1264,2023-02-02,59.89,18
T4673,C1212,2024-06-18,87.54,40
T4674,C1064,2023-10-28,64.98,18
T4675,C1186,2024-02-14,131.41,44
T4676,C1048,2023-05-16,80.76,24
T4677,C1162,2023-12-18,32.32,8
T4678,C1070,2024-05-04,106.46,4
T4679,C1221,2023-09-01,46.91,1
T4680,C1176,2024-04-04,92.36,33
T4681,C1040,2023-07-26,124.86,13
T4682,C1123,2023-05-12,31.76,13
T4683,C1012,2023-10-12,28.33,3
T4684,C1289,2024-02-01,104.27,25
T4685,C1009,2023-05-10,76.88,4
T4686,C1141,2023-10-30,28.97,49
T4687,C1186,2023-09-06,66.5,41
T4688,C1077,2024-05-12,36.7,7
T4689,C1130,2023-10-22,122.27,2
T4690,C1093,2023-01-10,55.26,14
T4691,C1250,2023-01-19,106.98,14
T4692,C1212,2023-10-22,61.68,13
T4693,C1291,2023-08-17,15.15,4
T4694,C1250,2023-02-10,8.49,27
T4695,C1033,2023-06-14,65.04,7
T4696,C1260,2023-07-19,69.25,16
T4697,C1113,2024-01-03,50.98,27
T4698,C1105,2023-05-01,115.88,4
T4699,C1125,2024-04-15,36.77,45
T4700,C1159,2024-02-04,55.02,40
T4701,C1163,2023-12-23,41.22,43
T4702,C1007,2024-02-17,42.85,41
